Jahr,X_WGS84,Y_WGS84,Betriebsname,StrasseLang,HNr,PLZ,Ort,StatZoneSort,StatZoneLang,QuarSort,QuarLang,KreisSort,KreisLang,Oeffnungszeit,Betriebsart,Betriebsstatus,EKoord,NKoord,AnzBetriebe
2017,8.52982445925764,47.3734141122451,Mc Donald's,Badenerstrasse,21,8004,Zürich,4102,Werdplatz,41,Werd,4,Kreis 4,0400/Frei,Gastwirtschaft,Offen,2682412.503,1247525.557,1
2017,8.52982445925764,47.3734141122451,Starbucks Coffee,Badenerstrasse,21,8004,Zürich,4102,Werdplatz,41,Werd,4,Kreis 4,,Gastwirtschaft,Offen,2682412.503,1247525.557,1
2017,8.51806680782116,47.3751313001635,Take Easy,Badenerstrasse,213,8003,Zürich,3405,Idaplatz,34,Sihlfeld,3,Kreis 3,tägl. 0400 Uhr,Gastwirtschaft,Offen,2681521.94,1247704.178,1
2017,8.51786185598237,47.3751833179053,100%,Badenerstrasse,217,8003,Zürich,3405,Idaplatz,34,Sihlfeld,3,Kreis 3,,Gastwirtschaft,Offen,2681506.383,1247709.748,1
2017,8.51769004568133,47.3752384708231,Meyer's Bar,Badenerstrasse,219,8003,Zürich,3405,Idaplatz,34,Sihlfeld,3,Kreis 3,0400 Uhr,Gastwirtschaft,Offen,2681493.324,1247715.701,1
2017,8.51758937615129,47.3756896520697,Grand Café Lochergut,Badenerstrasse,230,8004,Zürich,4404,Lochergut,44,Hard,4,Kreis 4,,Gastwirtschaft,Offen,2681485.032,1247765.755,1
2017,8.51618308076717,47.3759071834543,By Elvis,Badenerstrasse,248,8004,Zürich,4403,Bullingerhof,44,Hard,4,Kreis 4,0400/Frei,Gastwirtschaft,Offen,2681378.501,1247788.479,1
2017,8.51558435434432,47.3761236479934,Tenz,Badenerstrasse,256,8004,Zürich,4403,Bullingerhof,44,Hard,4,Kreis 4,,Gastwirtschaft,Offen,2681332.957,1247811.923,1
2017,8.51541762609996,47.3761979276322,Delicia Latina,Badenerstrasse,260,8004,Zürich,4403,Bullingerhof,44,Hard,4,Kreis 4,,Gastwirtschaft,Offen,2681320.253,1247820.008,1
2017,8.51526486554104,47.3759049599081,Confiserie Rivera,Badenerstrasse,263,8003,Zürich,3404,Fritschistrasse,34,Sihlfeld,3,Kreis 3,,Nebenwirtschaft,Offen,2681309.164,1247787.28,1
2017,8.51474054810562,47.376150518272,Taverne,Badenerstrasse,275,8003,Zürich,3404,Fritschistrasse,34,Sihlfeld,3,Kreis 3,,Gastwirtschaft,Offen,2681269.195,1247814.036,1
2017,8.51462088624119,47.3765379363376,First Base,Badenerstrasse,276,8004,Zürich,4403,Bullingerhof,44,Hard,4,Kreis 4,,Gastwirtschaft,Offen,2681259.568,1247856.982,1
2017,8.51462216229359,47.3762069049094,Play Bar,Badenerstrasse,277,8003,Zürich,3404,Fritschistrasse,34,Sihlfeld,3,Kreis 3,0400/frei,Gastwirtschaft,Offen,2681260.169,1247820.182,1
2017,8.51423116589122,47.3763660264352,Minirock,Badenerstrasse,281,8003,Zürich,3404,Fritschistrasse,34,Sihlfeld,3,Kreis 3,Fr./Sa. Frei,Gastwirtschaft,Offen,2681230.4,1247837.467,1
2017,8.51423116589122,47.3763660264352,Pizzacasa,Badenerstrasse,281,8003,Zürich,3404,Fritschistrasse,34,Sihlfeld,3,Kreis 3,,Nebenwirtschaft,Offen,2681230.4,1247837.467,1
2017,8.5138689445694,47.3765646280962,Rosenburg,Badenerstrasse,287,8003,Zürich,3404,Fritschistrasse,34,Sihlfeld,3,Kreis 3,,Gastwirtschaft,Offen,2681202.744,1247859.171,1
2017,8.52957686242247,47.3733698112337,not guilty,Badenerstrasse,29,8004,Zürich,4102,Werdplatz,41,Werd,4,Kreis 4,,Gastwirtschaft,Offen,2682393.873,1247520.372,1
2017,8.51372428635979,47.3773308272597,Billard Center Zypresse,Badenerstrasse,294,8004,Zürich,4403,Bullingerhof,44,Hard,4,Kreis 4,0400/frei,Nebenwirtschaft,Offen,2681190.653,1247944.201,1
2017,8.51328923507372,47.3772023056142,A1 Albis Asian,Badenerstrasse,298,8004,Zürich,4403,Bullingerhof,44,Hard,4,Kreis 4,,Gastwirtschaft,Offen,2681157.996,1247929.463,1
2017,8.51261530454718,47.3775133897328,Huusbeiz,Badenerstrasse,310,8004,Zürich,4403,Bullingerhof,44,Hard,4,Kreis 4,,Gastwirtschaft,Offen,2681106.631,1247963.35,1
2017,8.51186939178115,47.3777994396151,Hotel Olympia,Badenerstrasse,324,8004,Zürich,4403,Bullingerhof,44,Hard,4,Kreis 4,,Gastwirtschaft,Offen,2681049.869,1247994.38,1
2017,8.5118339530194,47.3781867375126,Steki Kulturverein Livaderioton,Badenerstrasse,330,8004,Zürich,4403,Bullingerhof,44,Hard,4,Kreis 4,,Gastwirtschaft,Offen,2681046.604,1248037.4,1
2017,8.51090132326861,47.3778464425501,Kaimug / Migros Take Away,Badenerstrasse,339,8003,Zürich,3404,Fritschistrasse,34,Sihlfeld,3,Kreis 3,,Gastwirtschaft,Offen,2680976.695,1247998.606,1
2017,8.51072983143333,47.3779188615209,Züri-Bistro,Badenerstrasse,343,8003,Zürich,3404,Fritschistrasse,34,Sihlfeld,3,Kreis 3,0400/Frei,Gastwirtschaft,Offen,2680963.635,1248006.48,1
2017,8.51095380118041,47.3781793762907,Hardhof,Badenerstrasse,344,8004,Zürich,4403,Bullingerhof,44,Hard,4,Kreis 4,0400 Uhr,Gastwirtschaft,Offen,2680980.152,1248035.673,1
2017,8.5095506668307,47.3783696133651,Confiserie Bauer,Badenerstrasse,355,8003,Zürich,3403,Brahmsstrasse,34,Sihlfeld,3,Kreis 3,,Gastwirtschaft,Offen,2680873.908,1248055.375,1
2017,8.50934391461599,47.3784648717897,Hotel Stoller,Badenerstrasse,357,8003,Zürich,3403,Brahmsstrasse,34,Sihlfeld,3,Kreis 3,,Gastwirtschaft,Offen,2680858.151,1248065.752,1
2017,8.5066091803097,47.3801634590099,Park Plaza,Badenerstrasse,420,8004,Zürich,4402,Hardau,44,Hard,4,Kreis 4,0400 Uhr,Gastwirtschaft,Offen,2680649.073,1248251.773,1
2017,8.50465743637736,47.3805565346862,Schara,Badenerstrasse,451,8003,Zürich,3403,Brahmsstrasse,34,Sihlfeld,3,Kreis 3,,Gastwirtschaft,Offen,2680501.102,1248293.468,1
2017,8.50465743637736,47.3805565346862,Pizzeria Libero,Badenerstrasse,451,8004,Zürich,3403,Brahmsstrasse,34,Sihlfeld,3,Kreis 3,,Gastwirtschaft,Offen,2680501.102,1248293.468,1
2017,8.50406793586187,47.3807279767452,Nestor Brasserie Pavillon,Badenerstrasse,457,8003,Zürich,3403,Brahmsstrasse,34,Sihlfeld,3,Kreis 3,,Gastwirtschaft,Offen,2680456.33,1248311.923,1
2017,8.50445291782531,47.3811444683654,Siesta,Badenerstrasse,458,8004,Zürich,4402,Hardau,44,Hard,4,Kreis 4,,Gastwirtschaft,Offen,2680484.771,1248358.62,1
2017,8.50300325280528,47.3832353058121,Stadion Letzigrund,Badenerstrasse,500,8048,Zürich,9214,Letzigrund,92,Altstetten,9,Kreis 9,,Gastwirtschaft,Offen,2680372.155,1248589.577,1
2017,8.50256418642329,47.3815075938158,Shilla,Badenerstrasse,505,8048,Zürich,9213,Edelweissstrasse,92,Altstetten,9,Kreis 9,,Gastwirtschaft,Offen,2680341.607,1248397.054,1
2017,8.50124028701576,47.382629525706,Bocciodromo Letzi,Badenerstrasse,526,8048,Zürich,9214,Letzigrund,92,Altstetten,9,Kreis 9,0400/Frei,Gastwirtschaft,Offen,2680239.952,1248520.427,1
2017,8.50040118852631,47.3830503651905,Singapore,Badenerstrasse,530,8048,Zürich,9214,Letzigrund,92,Altstetten,9,Kreis 9,0200 Uhr,Gastwirtschaft,Offen,2680175.961,1248566.355,1
2017,8.50055374460321,47.3823830230351,Event Hotel Letzi Grund,Badenerstrasse,537,8048,Zürich,9213,Edelweissstrasse,92,Altstetten,9,Kreis 9,0400/Frei,Gastwirtschaft,Offen,2680188.484,1248492.321,1
2017,8.49970975334047,47.3833471138322,Freihof,Badenerstrasse,540,8048,Zürich,9214,Letzigrund,92,Altstetten,9,Kreis 9,,Gastwirtschaft,Offen,2680123.307,1248598.639,1
2017,8.49784713651303,47.3842613445149,Pizza Bar Züri,Badenerstrasse,558,8048,Zürich,9214,Letzigrund,92,Altstetten,9,Kreis 9,,Gastwirtschaft,Offen,2679981.296,1248698.376,1
2017,8.49641651248586,47.3843747100972,Turbinenhalle,Badenerstrasse,571,8048,Zürich,9213,Edelweissstrasse,92,Altstetten,9,Kreis 9,,Gastwirtschaft,Offen,2679873.107,1248709.522,1
2017,8.49447074268519,47.3850787397068,marmite tasty,Badenerstrasse,587,8048,Zürich,9212,Grimselstrasse,92,Altstetten,9,Kreis 9,,Gastwirtschaft,Offen,2679725.139,1248785.812,1
2017,8.48979357483601,47.3868535239637,Casino,Badenerstrasse,647,8048,Zürich,9212,Grimselstrasse,92,Altstetten,9,Kreis 9,,Gastwirtschaft,Offen,2679369.352,1248978.378,1
2017,8.48947164432509,47.3869508011528,Korean & Japanese restaurant AKARAKA,Badenerstrasse,649,8048,Zürich,9212,Grimselstrasse,92,Altstetten,9,Kreis 9,,Gastwirtschaft,Offen,2679344.901,1248988.867,1
2017,8.48842270367789,47.3871261145918,Wehrlischloss,Badenerstrasse,659,8048,Zürich,9212,Grimselstrasse,92,Altstetten,9,Kreis 9,,Gastwirtschaft,Offen,2679265.444,1249007.297,1
2017,8.487648653539,47.3872347705339,La Taverna X,Badenerstrasse,663,8048,Zürich,9211,Zwyssigstrasse,92,Altstetten,9,Kreis 9,,Gastwirtschaft,Offen,2679206.841,1249018.595,1
2017,8.48609232189453,47.3880337684151,Memo Cafebar,Badenerstrasse,676,8048,Zürich,9206,Bachmattstrasse,92,Altstetten,9,Kreis 9,0200/frei,Gastwirtschaft,Offen,2679088.151,1249105.852,1
2017,8.4852582753029,47.3881792648972,Lindentreff,Badenerstrasse,682,8048,Zürich,9206,Bachmattstrasse,92,Altstetten,9,Kreis 9,Fr/Sa frei,Gastwirtschaft,Offen,2679024.965,1249121.187,1
2017,8.4837733279645,47.3883239433594,Krone,Badenerstrasse,705,8048,Zürich,9205,Dachslernstrasse,92,Altstetten,9,Kreis 9,,Gastwirtschaft,Offen,2678912.638,1249135.777,1
2017,8.48020771022115,47.3904120207678,Tasty Aydinoglu,Badenerstrasse,740,8048,Zürich,9206,Bachmattstrasse,92,Altstetten,9,Kreis 9,,Gastwirtschaft,Offen,2678640.355,1249364.335,1
2017,8.47842079045144,47.3909944573343,Wild West Steakhouse TEXAS,Badenerstrasse,753,8048,Zürich,9202,Loogartenstrasse,92,Altstetten,9,Kreis 9,,Gastwirtschaft,Offen,2678504.591,1249427.297,1
2017,8.526591425725,47.3738765185089,Cedre,Badenerstrasse,78,8004,Zürich,4204,Bezirksgebäude,42,Langstrasse,4,Kreis 4,,Gastwirtschaft,Offen,2682167.632,1247573.573,1
2017,8.47419334224129,47.3929235538311,Tam Nan Siam,Badenerstrasse,811,8048,Zürich,9202,Loogartenstrasse,92,Altstetten,9,Kreis 9,,Gastwirtschaft,Offen,2678182.607,1249637.54,1
2017,8.47397783246123,47.3934979528716,King To,Badenerstrasse,816,8048,Zürich,9215,Juchhof,92,Altstetten,9,Kreis 9,,Gastwirtschaft,Offen,2678165.495,1249701.183,1
2017,8.47397783246123,47.3934979528716,Pizza Kurier Da Mimi,Badenerstrasse,816,8048,Zürich,9215,Juchhof,92,Altstetten,9,Kreis 9,,Nebenwirtschaft,Offen,2678165.495,1249701.183,1
2017,8.52601337470325,47.3743380501231,Cafeteria Bar-A-Graph,Badenerstrasse,90,8004,Zürich,4204,Bezirksgebäude,42,Langstrasse,4,Kreis 4,,Gastwirtschaft,Offen,2682123.267,1247624.277,1
2017,8.52541852732142,47.3739879722275,Negishi Sushi Bar,Badenerstrasse,97,8004,Zürich,4101,Kalkbreite,41,Werd,4,Kreis 4,,Gastwirtschaft,Offen,2682078.884,1247584.736,1
2017,8.54351582695088,47.3737811944395,Schäfli,Badergasse,6,8001,Zürich,1102,Prediger,11,Rathaus,1,Kreis 1,0400 Uhr,Gastwirtschaft,Offen,2683445.897,1247580.835,1
2017,8.54465607748534,47.4187932897899,Paninoteca-Take Away ' da Toto,Bahnhaldenstrasse,17,8052,Zürich,11904,Höhenring,119,Seebach,11,Kreis 11,,Nebenwirtschaft,Offen,2683461.472,1252586.123,1
2017,8.54692125132644,47.4193379954148,Restaurant Seebach,Bahnhaldenstrasse,2,8052,Zürich,11904,Höhenring,119,Seebach,11,Kreis 11,,Gastwirtschaft,Offen,2683631.536,1252649.091,1
2017,8.54399561769529,47.4194814922511,Blue Pizza Kurier GmbH,Bahnhaldenstrasse,32,8052,Zürich,11904,Höhenring,119,Seebach,11,Kreis 11,,Gastwirtschaft,Offen,2683410.559,1252661.93,1
2017,8.53833119036002,47.3773552259479,Tchibo,Bahnhofplatz,12,8001,Zürich,1401,Bahnhofplatz,14,City,1,Kreis 1,,Nebenwirtschaft,Offen,2683048.789,1247972.664,1
2017,8.54011726175872,47.3773883030105,Atrio,Bahnhofplatz,15,8001,Zürich,1401,Bahnhofplatz,14,City,1,Kreis 1,frei/Bahnnebenbetrieb gem. Verkehrszeiten SBB,Gastwirtschaft,Offen,2683183.611,1247978.233,1
2017,8.54011726175872,47.3773883030105,Au premier,Bahnhofplatz,15,8001,Zürich,1401,Bahnhofplatz,14,City,1,Kreis 1,frei/Bahnnebenbetrieb gem. Verkehrszeiten SBB,Gastwirtschaft,Offen,2683183.611,1247978.233,1
2017,8.54011726175872,47.3773883030105,Blueberry-Mövenpick,Bahnhofplatz,15,8001,Zürich,1401,Bahnhofplatz,14,City,1,Kreis 1,frei/Bahnnebenbetrieb gem. Verkehrszeiten SBB,Gastwirtschaft,Offen,2683183.611,1247978.233,1
2017,8.54011726175872,47.3773883030105,Bona Dea,Bahnhofplatz,15,8001,Zürich,1401,Bahnhofplatz,14,City,1,Kreis 1,frei/Bahnnebenbetrieb gem. Verkehrszeiten SBB,Gastwirtschaft,Offen,2683183.611,1247978.233,1
2017,8.54011726175872,47.3773883030105,Brasserie Federal,Bahnhofplatz,15,8001,Zürich,1401,Bahnhofplatz,14,City,1,Kreis 1,frei/Bahnnebenbetrieb gem. Verkehrszeiten SBB,Gastwirtschaft,Offen,2683183.611,1247978.233,1
2017,8.54011726175872,47.3773883030105,Buffet Express,Bahnhofplatz,15,8001,Zürich,1401,Bahnhofplatz,14,City,1,Kreis 1,frei/Bahnnebenbetrieb gem. Verkehrszeiten SBB,Ausgabestelle,Offen,2683183.611,1247978.233,1
2017,8.54011726175872,47.3773883030105,Burger King,Bahnhofplatz,15,8001,Zürich,1401,Bahnhofplatz,14,City,1,Kreis 1,frei/Bahnnebenbetrieb gem. Verkehrszeiten SBB,Gastwirtschaft,Offen,2683183.611,1247978.233,1
2017,8.54011726175872,47.3773883030105,Café Oscar,Bahnhofplatz,15,8001,Zürich,1401,Bahnhofplatz,14,City,1,Kreis 1,,Gastwirtschaft,Offen,2683183.611,1247978.233,1
2017,8.54011726175872,47.3773883030105,Confiserie Sprüngli,Bahnhofplatz,15,8001,Zürich,1401,Bahnhofplatz,14,City,1,Kreis 1,,Gastwirtschaft,Offen,2683183.611,1247978.233,1
2017,8.54011726175872,47.3773883030105,Da Capo,Bahnhofplatz,15,8001,Zürich,1401,Bahnhofplatz,14,City,1,Kreis 1,frei/Bahnnebenbetrieb gem. Verkehrszeiten SBB,Gastwirtschaft,Offen,2683183.611,1247978.233,1
2017,8.54011726175872,47.3773883030105,Espressino,Bahnhofplatz,15,8001,Zürich,1401,Bahnhofplatz,14,City,1,Kreis 1,,Gastwirtschaft,Offen,2683183.611,1247978.233,1
2017,8.54011726175872,47.3773883030105,Frau Helvetia,Bahnhofplatz,15,8001,Zürich,1401,Bahnhofplatz,14,City,1,Kreis 1,,Kleinwirtschaft,Offen,2683183.611,1247978.233,1
2017,8.54011726175872,47.3773883030105,HITZBERGER Hauptbahnhof,Bahnhofplatz,15,8001,Zürich,1401,Bahnhofplatz,14,City,1,Kreis 1,,Ausgabestelle,Offen,2683183.611,1247978.233,1
2017,8.54011726175872,47.3773883030105,Hallo,Bahnhofplatz,15,8001,Zürich,1401,Bahnhofplatz,14,City,1,Kreis 1,,Gastwirtschaft,Offen,2683183.611,1247978.233,1
2017,8.54011726175872,47.3773883030105,Horber,Bahnhofplatz,15,8001,Zürich,1401,Bahnhofplatz,14,City,1,Kreis 1,,Ausgabestelle,Offen,2683183.611,1247978.233,1
2017,8.54011726175872,47.3773883030105,Il Baretto,Bahnhofplatz,15,8001,Zürich,1401,Bahnhofplatz,14,City,1,Kreis 1,frei/Bahnnebenbetrieb gem. Verkehrszeiten SBB,Gastwirtschaft,Offen,2683183.611,1247978.233,1
2017,8.54011726175872,47.3773883030105,Imagine,Bahnhofplatz,15,8001,Zürich,1401,Bahnhofplatz,14,City,1,Kreis 1,frei/Bahnnebenbetrieb gem. Verkehrszeiten SBB,Gastwirtschaft,Offen,2683183.611,1247978.233,1
2017,8.54011726175872,47.3773883030105,Kaimug Box & Sushi Mania,Bahnhofplatz,15,8001,Zürich,1401,Bahnhofplatz,14,City,1,Kreis 1,,Gastwirtschaft,Offen,2683183.611,1247978.233,1
2017,8.54011726175872,47.3773883030105,Le Café,Bahnhofplatz,15,8001,Zürich,1401,Bahnhofplatz,14,City,1,Kreis 1,frei/Bahnnebenbetrieb gem. Verkehrszeiten SBB,Gastwirtschaft,Offen,2683183.611,1247978.233,1
2017,8.54011726175872,47.3773883030105,Moser's Backparadies,Bahnhofplatz,15,8001,Zürich,1401,Bahnhofplatz,14,City,1,Kreis 1,,Nebenwirtschaft,Offen,2683183.611,1247978.233,1
2017,8.54011726175872,47.3773883030105,Nordsee,Bahnhofplatz,15,8001,Zürich,1401,Bahnhofplatz,14,City,1,Kreis 1,,Ausgabestelle,Offen,2683183.611,1247978.233,1
2017,8.54011726175872,47.3773883030105,Nordsee,Bahnhofplatz,15,8001,Zürich,1401,Bahnhofplatz,14,City,1,Kreis 1,frei/Bahnnebenbetrieb gem. Verkehrszeiten SBB,Gastwirtschaft,Offen,2683183.611,1247978.233,1
2017,8.54011726175872,47.3773883030105,Rapido,Bahnhofplatz,15,8001,Zürich,1401,Bahnhofplatz,14,City,1,Kreis 1,frei/Bahnnebenbetrieb gem. Verkehrszeiten SBB,Ausgabestelle,Offen,2683183.611,1247978.233,1
2017,8.54011726175872,47.3773883030105,SBB Restaurant Oase,Bahnhofplatz,15,8001,Zürich,1401,Bahnhofplatz,14,City,1,Kreis 1,,Gastwirtschaft,Offen,2683183.611,1247978.233,1
2017,8.54011726175872,47.3773883030105,Scent of Bamboo,Bahnhofplatz,15,8001,Zürich,1401,Bahnhofplatz,14,City,1,Kreis 1,frei/Bahnnebenbetrieb gem. Verkehrszeiten SBB,Gastwirtschaft,Offen,2683183.611,1247978.233,1
2017,8.54011726175872,47.3773883030105,Snack Bar,Bahnhofplatz,15,8001,Zürich,1401,Bahnhofplatz,14,City,1,Kreis 1,frei/Bahnnebenbetrieb gem. Verkehrszeiten SBB,Ausgabestelle,Offen,2683183.611,1247978.233,1
2017,8.54011726175872,47.3773883030105,Sora Sushi,Bahnhofplatz,15,8001,Zürich,1401,Bahnhofplatz,14,City,1,Kreis 1,,Gastwirtschaft,Offen,2683183.611,1247978.233,1
2017,8.54011726175872,47.3773883030105,Suan Long,Bahnhofplatz,15,8001,Zürich,1401,Bahnhofplatz,14,City,1,Kreis 1,frei/Bahnnebenbetrieb gem. Verkehrszeiten SBB,Ausgabestelle,Offen,2683183.611,1247978.233,1
2017,8.54011726175872,47.3773883030105,Suan Long,Bahnhofplatz,15,8001,Zürich,1401,Bahnhofplatz,14,City,1,Kreis 1,frei/Bahnnebenbetrieb gem. Verkehrszeiten SBB,Gastwirtschaft,Offen,2683183.611,1247978.233,1
2017,8.54011726175872,47.3773883030105,Time,Bahnhofplatz,15,8001,Zürich,1401,Bahnhofplatz,14,City,1,Kreis 1,,Gastwirtschaft,Offen,2683183.611,1247978.233,1
2017,8.54011726175872,47.3773883030105,Valentino Box,Bahnhofplatz,15,8001,Zürich,1401,Bahnhofplatz,14,City,1,Kreis 1,,Gastwirtschaft,Offen,2683183.611,1247978.233,1
2017,8.54011726175872,47.3773883030105,Yooji's Hauptbahnhof,Bahnhofplatz,15,8001,Zürich,1401,Bahnhofplatz,14,City,1,Kreis 1,,Gastwirtschaft,Offen,2683183.611,1247978.233,1
2017,8.54011726175872,47.3773883030105,Züri-Bistro,Bahnhofplatz,15,8001,Zürich,1401,Bahnhofplatz,14,City,1,Kreis 1,frei/Bahnnebenbetrieb gem. Verkehrszeiten SBB,Gastwirtschaft,Offen,2683183.611,1247978.233,1
2017,8.54037117808312,47.3779579900508,Burger King,Bahnhofplatz,15,8001,Zürich,1401,Bahnhofplatz,14,City,1,Kreis 1,frei/Bahnnebenbetrieb gem. Verkehrszeiten SBB,Gastwirtschaft,Offen,2683201.896,1248041.835,1
2017,8.54083072316306,47.3768243750421,News,Bahnhofplatz,2,8001,Zürich,1301,Schipfe,13,Lindenhof,1,Kreis 1,0200/0400 Uhr,Gastwirtschaft,Offen,2683238.368,1247916.297,1
2017,8.54032631049207,47.3766958249282,Mc Donald's,Bahnhofplatz,5,8001,Zürich,1301,Schipfe,13,Lindenhof,1,Kreis 1,0400/frei,Gastwirtschaft,Offen,2683200.478,1247901.471,1
2017,8.54015705797394,47.3767297135447,Starbucks Coffee (EG und 1. OG),Bahnhofplatz,6,8001,Zürich,1301,Schipfe,13,Lindenhof,1,Kreis 1,,Gastwirtschaft,Offen,2683187.644,1247905.059,1
2017,8.53942372113175,47.3769336525715,Schweizerhof,Bahnhofplatz,7,8001,Zürich,1401,Bahnhofplatz,14,City,1,Kreis 1,0200 Uhr,Gastwirtschaft,Offen,2683131.948,1247926.954,1
2017,8.53977442685072,47.3762647509834,Yooji's Bahnhofstrasse,Bahnhofstrasse,102,8001,Zürich,1301,Schipfe,13,Lindenhof,1,Kreis 1,,Gastwirtschaft,Offen,2683159.475,1247852.963,1
2017,8.53917404084873,47.369385453828,Sprüngli,Bahnhofstrasse,21,8001,Zürich,1404,Paradeplatz,14,City,1,Kreis 1,,Gastwirtschaft,Offen,2683124.863,1247087.548,1
2017,8.5398243919909,47.367592088174,Granh Caphê,Bahnhofstrasse,3,8001,Zürich,1404,Paradeplatz,14,City,1,Kreis 1,,Nebenwirtschaft,Offen,2683176.779,1246888.867,1
2017,8.53925066322898,47.3704679110183,Grieder Bar,Bahnhofstrasse,30,8001,Zürich,1302,Münsterhof,13,Lindenhof,1,Kreis 1,,Nebenwirtschaft,Offen,2683128.962,1247207.967,1
2017,8.53913633125849,47.3708130919317,Al Leone,Bahnhofstrasse,32,8001,Zürich,1302,Münsterhof,13,Lindenhof,1,Kreis 1,0200/frei,Gastwirtschaft,Offen,2683119.789,1247246.22,1
2017,8.53781266894693,47.371413807844,Carlton,Bahnhofstrasse,41,8001,Zürich,1404,Paradeplatz,14,City,1,Kreis 1,0400 Uhr,Gastwirtschaft,Offen,2683018.886,1247311.601,1
2017,8.53818609155752,47.3719772986446,UBS Elite,Bahnhofstrasse,45,8001,Zürich,1404,Paradeplatz,14,City,1,Kreis 1,,Gastwirtschaft,Offen,2683046.21,1247374.64,1
2017,8.53851719956457,47.3728133662263,Pic Chic,Bahnhofstrasse,52,8001,Zürich,1302,Münsterhof,13,Lindenhof,1,Kreis 1,,Nebenwirtschaft,Offen,2683069.913,1247467.937,1
2017,8.53801592672021,47.3729235254594,Coop City St. Annahof,Bahnhofstrasse,57,8001,Zürich,1402,Sihlporte,14,City,1,Kreis 1,,Gastwirtschaft,Offen,2683031.885,1247479.653,1
2017,8.53801986844627,47.3732379041457,AURORA,Bahnhofstrasse,61,8001,Zürich,1402,Sihlporte,14,City,1,Kreis 1,Mo. - Samstagnacht 02:00,Gastwirtschaft,Offen,2683031.693,1247514.607,1
2017,8.5385092410999,47.3734146413837,Dieci Coccolo,Bahnhofstrasse,62,8001,Zürich,1302,Münsterhof,13,Lindenhof,1,Kreis 1,,Nebenwirtschaft,Offen,2683068.375,1247534.773,1
2017,8.53899063998763,47.3746815556675,ooo Rooftop Restaurant,Bahnhofstrasse,74,8001,Zürich,1301,Schipfe,13,Lindenhof,1,Kreis 1,0400/Frei,Gastwirtschaft,Offen,2683102.755,1247676.127,1
2017,8.53852869143022,47.3748500715574,Manora (5. OG),Bahnhofstrasse,75,8001,Zürich,1401,Bahnhofplatz,14,City,1,Kreis 1,,Gastwirtschaft,Offen,2683067.607,1247694.372,1
2017,8.53868556381348,47.3751802734352,Rice Up!,Bahnhofstrasse,79,8001,Zürich,1401,Bahnhofplatz,14,City,1,Kreis 1,,Gastwirtschaft,Offen,2683078.939,1247731.247,1
2017,8.53923076714147,47.3762116346582,Hotel St. Gotthard,Bahnhofstrasse,87,8001,Zürich,1401,Bahnhofplatz,14,City,1,Kreis 1,,Gastwirtschaft,Offen,2683118.503,1247846.482,1
2017,8.53940335028603,47.3755503948021,Hiltl Dachterrasse,Bahnhofstrasse,88,8001,Zürich,1301,Schipfe,13,Lindenhof,1,Kreis 1,,Gastwirtschaft,Offen,2683132.567,1247773.154,1
2017,8.5395783599698,47.3681913254634,Restaurant ZKB City,Bahnhofstrasse,9,8001,Zürich,1404,Paradeplatz,14,City,1,Kreis 1,,Gastwirtschaft,Offen,2683157.262,1246955.224,1
2017,8.5756874381986,47.3541645136293,Baumann,Balgriststrasse,2,8008,Zürich,8304,Rehalp,83,Weinegg,8,Kreis 8,,Gastwirtschaft,Offen,2685907.065,1245434.757,1
2017,8.49408434238209,47.3873881479317,Hotel The Flag,Baslerstrasse,100,8048,Zürich,9209,Altstetterplatz,92,Altstetten,9,Kreis 9,,Gastwirtschaft,Offen,2679692.511,1249042.162,1
2017,8.48820322389536,47.3891012927261,Masa,Baslerstrasse,141,8048,Zürich,9210,Calandastrasse,92,Altstetten,9,Kreis 9,,Gastwirtschaft,Offen,2679245.936,1249226.661,1
2017,8.50271921527535,47.3849356491577,Media Campus,Baslerstrasse,30,8048,Zürich,9214,Letzigrund,92,Altstetten,9,Kreis 9,,Gastwirtschaft,Offen,2680348.145,1248778.317,1
2017,8.49836488903614,47.3862340677371,Autogrill,Baslerstrasse,50,8048,Zürich,9214,Letzigrund,92,Altstetten,9,Kreis 9,,Gastwirtschaft,Offen,2680017.427,1248918.216,1
2017,8.49836488903614,47.3862340677371,Caffee Spettacolo,Baslerstrasse,50,8048,Zürich,9214,Letzigrund,92,Altstetten,9,Kreis 9,,Gastwirtschaft,Offen,2680017.427,1248918.216,1
2017,8.49836488903614,47.3862340677371,Coop Take-It Letzipark und CremAmore,Baslerstrasse,50,8048,Zürich,9214,Letzigrund,92,Altstetten,9,Kreis 9,,Gastwirtschaft,Offen,2680017.427,1248918.216,1
