"ObjectID","Datum","Standort","Velo_in","Velo_out","Fuss_in","Fuss_out"
2056,2009-12-13T11:30:00,"ECO09022739",1,1,,
2057,2009-12-13T11:45:00,"ECO09022739",2,1,,
2058,2009-12-13T12:00:00,"ECO09022739",6,0,,
2059,2009-12-13T12:15:00,"ECO09022739",0,0,,
2060,2009-12-13T12:30:00,"ECO09022739",3,2,,
2061,2009-12-13T12:45:00,"ECO09022739",1,0,,
2062,2009-12-13T13:00:00,"ECO09022739",3,1,,
2063,2009-12-13T13:15:00,"ECO09022739",2,0,,
2064,2009-12-13T13:30:00,"ECO09022739",5,1,,
2065,2009-12-13T13:45:00,"ECO09022739",4,1,,
2066,2009-12-13T14:00:00,"ECO09022739",5,1,,
2067,2009-12-13T14:15:00,"ECO09022739",4,3,,
2068,2009-12-13T14:30:00,"ECO09022739",2,1,,
2069,2009-12-13T14:45:00,"ECO09022739",0,0,,
2070,2009-12-13T15:00:00,"ECO09022739",6,3,,
2071,2009-12-13T15:15:00,"ECO09022739",7,2,,
2072,2009-12-13T15:30:00,"ECO09022739",5,3,,
2073,2009-12-13T15:45:00,"ECO09022739",4,1,,
2074,2009-12-13T16:00:00,"ECO09022739",2,1,,
2075,2009-12-13T16:15:00,"ECO09022739",3,2,,
2076,2009-12-13T16:30:00,"ECO09022739",2,3,,
2077,2009-12-13T16:45:00,"ECO09022739",1,0,,
2078,2009-12-13T17:00:00,"ECO09022739",2,0,,
2079,2009-12-13T17:15:00,"ECO09022739",2,4,,
2080,2009-12-13T17:30:00,"ECO09022739",1,5,,
2081,2009-12-13T17:45:00,"ECO09022739",1,2,,
2082,2009-12-13T18:00:00,"ECO09022739",1,4,,
2083,2009-12-13T18:15:00,"ECO09022739",1,4,,
2084,2009-12-13T18:30:00,"ECO09022739",1,0,,
2085,2009-12-13T18:45:00,"ECO09022739",2,0,,
2086,2009-12-13T19:00:00,"ECO09022739",1,1,,
2087,2009-12-13T19:15:00,"ECO09022739",1,2,,
2088,2009-12-13T19:30:00,"ECO09022739",3,2,,
2089,2009-12-13T19:45:00,"ECO09022739",0,0,,
2090,2009-12-13T20:00:00,"ECO09022739",2,0,,
2091,2009-12-13T20:15:00,"ECO09022739",1,1,,
2092,2009-12-13T20:30:00,"ECO09022739",2,0,,
2093,2009-12-13T20:45:00,"ECO09022739",2,0,,
2094,2009-12-13T21:00:00,"ECO09022739",1,0,,
2095,2009-12-13T21:15:00,"ECO09022739",0,1,,
2096,2009-12-13T21:30:00,"ECO09022739",0,0,,
2097,2009-12-13T21:45:00,"ECO09022739",0,1,,
2098,2009-12-13T22:00:00,"ECO09022739",0,2,,
2099,2009-12-13T22:15:00,"ECO09022739",0,1,,
2100,2009-12-13T22:30:00,"ECO09022739",0,0,,
2101,2009-12-13T22:45:00,"ECO09022739",1,1,,
2102,2009-12-13T23:00:00,"ECO09022739",0,2,,
2103,2009-12-13T23:15:00,"ECO09022739",0,1,,
2104,2009-12-13T23:30:00,"ECO09022739",0,1,,
2105,2009-12-13T23:45:00,"ECO09022739",0,1,,
2106,2009-12-14T00:00:00,"ECO09022739",0,3,,
2107,2009-12-14T00:15:00,"ECO09022739",0,0,,
2108,2009-12-14T00:30:00,"ECO09022739",0,0,,
2109,2009-12-14T00:45:00,"ECO09022739",0,2,,
2110,2009-12-14T01:00:00,"ECO09022739",1,0,,
2111,2009-12-14T01:15:00,"ECO09022739",0,2,,
2112,2009-12-14T01:30:00,"ECO09022739",0,0,,
2113,2009-12-14T01:45:00,"ECO09022739",0,1,,
2114,2009-12-14T02:00:00,"ECO09022739",0,0,,
2115,2009-12-14T02:15:00,"ECO09022739",0,0,,
2116,2009-12-14T02:30:00,"ECO09022739",0,1,,
2117,2009-12-14T02:45:00,"ECO09022739",0,0,,
2118,2009-12-14T03:00:00,"ECO09022739",0,0,,
2119,2009-12-14T03:15:00,"ECO09022739",0,0,,
2120,2009-12-14T03:30:00,"ECO09022739",1,0,,
2121,2009-12-14T03:45:00,"ECO09022739",0,1,,
2122,2009-12-14T04:00:00,"ECO09022739",0,0,,
2123,2009-12-14T04:15:00,"ECO09022739",0,0,,
2124,2009-12-14T04:30:00,"ECO09022739",0,0,,
2125,2009-12-14T04:45:00,"ECO09022739",0,0,,
2126,2009-12-14T05:00:00,"ECO09022739",0,0,,
2127,2009-12-14T05:15:00,"ECO09022739",0,0,,
2128,2009-12-14T05:30:00,"ECO09022739",0,0,,
2129,2009-12-14T05:45:00,"ECO09022739",0,0,,
2130,2009-12-14T06:00:00,"ECO09022739",0,0,,
2131,2009-12-14T06:15:00,"ECO09022739",0,0,,
2132,2009-12-14T06:30:00,"ECO09022739",1,0,,
2133,2009-12-14T06:45:00,"ECO09022739",2,0,,
2134,2009-12-14T07:00:00,"ECO09022739",4,0,,
2135,2009-12-14T07:15:00,"ECO09022739",2,0,,
2136,2009-12-14T07:30:00,"ECO09022739",3,0,,
2137,2009-12-14T07:45:00,"ECO09022739",7,0,,
2138,2009-12-14T08:00:00,"ECO09022739",7,2,,
2139,2009-12-14T08:15:00,"ECO09022739",12,3,,
2140,2009-12-14T08:30:00,"ECO09022739",19,2,,
2141,2009-12-14T08:45:00,"ECO09022739",11,1,,
2142,2009-12-14T09:00:00,"ECO09022739",16,2,,
2143,2009-12-14T09:15:00,"ECO09022739",9,2,,
2144,2009-12-14T09:30:00,"ECO09022739",13,1,,
2145,2009-12-14T09:45:00,"ECO09022739",6,0,,
2146,2009-12-14T10:00:00,"ECO09022739",3,1,,
2147,2009-12-14T10:15:00,"ECO09022739",6,0,,
2148,2009-12-14T10:30:00,"ECO09022739",3,0,,
2149,2009-12-14T10:45:00,"ECO09022739",3,1,,
2150,2009-12-14T11:00:00,"ECO09022739",4,2,,
2151,2009-12-14T11:15:00,"ECO09022739",1,1,,
2152,2009-12-14T11:30:00,"ECO09022739",6,0,,
2153,2009-12-14T11:45:00,"ECO09022739",1,0,,
2154,2009-12-14T12:00:00,"ECO09022739",3,2,,
2155,2009-12-14T12:15:00,"ECO09022739",4,4,,
2156,2009-12-14T12:30:00,"ECO09022739",0,1,,
2157,2009-12-14T12:45:00,"ECO09022739",1,4,,
2158,2009-12-14T13:00:00,"ECO09022739",2,0,,
2159,2009-12-14T13:15:00,"ECO09022739",3,2,,
2160,2009-12-14T13:30:00,"ECO09022739",1,1,,
2161,2009-12-14T13:45:00,"ECO09022739",2,2,,
2162,2009-12-14T14:00:00,"ECO09022739",0,3,,
2163,2009-12-14T14:15:00,"ECO09022739",5,1,,
2164,2009-12-14T14:30:00,"ECO09022739",3,0,,
2165,2009-12-14T14:45:00,"ECO09022739",1,0,,
2166,2009-12-14T15:00:00,"ECO09022739",3,0,,
2167,2009-12-14T15:15:00,"ECO09022739",1,1,,
2168,2009-12-14T15:30:00,"ECO09022739",1,0,,
2169,2009-12-14T15:45:00,"ECO09022739",2,0,,
2170,2009-12-14T16:00:00,"ECO09022739",2,0,,
2171,2009-12-14T16:15:00,"ECO09022739",3,0,,
2172,2009-12-14T16:30:00,"ECO09022739",1,2,,
2173,2009-12-14T16:45:00,"ECO09022739",3,3,,
2174,2009-12-14T17:00:00,"ECO09022739",2,2,,
2175,2009-12-14T17:15:00,"ECO09022739",1,2,,
2176,2009-12-14T17:30:00,"ECO09022739",0,3,,
2177,2009-12-14T17:45:00,"ECO09022739",3,0,,
2178,2009-12-14T18:00:00,"ECO09022739",2,4,,
2179,2009-12-14T18:15:00,"ECO09022739",3,4,,
2180,2009-12-14T18:30:00,"ECO09022739",3,4,,
2181,2009-12-14T18:45:00,"ECO09022739",2,5,,
2182,2009-12-14T19:00:00,"ECO09022739",3,5,,
2183,2009-12-14T19:15:00,"ECO09022739",5,6,,
2184,2009-12-14T19:30:00,"ECO09022739",2,5,,
2185,2009-12-14T19:45:00,"ECO09022739",4,2,,
2186,2009-12-14T20:00:00,"ECO09022739",2,4,,
2187,2009-12-14T20:15:00,"ECO09022739",2,3,,
2188,2009-12-14T20:30:00,"ECO09022739",2,4,,
2189,2009-12-14T20:45:00,"ECO09022739",1,1,,
2190,2009-12-14T21:00:00,"ECO09022739",1,3,,
2191,2009-12-14T21:15:00,"ECO09022739",0,1,,
2192,2009-12-14T21:30:00,"ECO09022739",1,3,,
2193,2009-12-14T21:45:00,"ECO09022739",0,2,,
2194,2009-12-14T22:00:00,"ECO09022739",1,1,,
2195,2009-12-14T22:15:00,"ECO09022739",2,4,,
2196,2009-12-14T22:30:00,"ECO09022739",1,2,,
2197,2009-12-14T22:45:00,"ECO09022739",1,5,,
2198,2009-12-14T23:00:00,"ECO09022739",1,1,,
2199,2009-12-14T23:15:00,"ECO09022739",0,2,,
2200,2009-12-14T23:30:00,"ECO09022739",1,1,,
2201,2009-12-14T23:45:00,"ECO09022739",1,1,,
2202,2009-12-15T00:00:00,"ECO09022739",1,1,,
2203,2009-12-15T00:15:00,"ECO09022739",0,0,,
2204,2009-12-15T00:30:00,"ECO09022739",0,0,,
2205,2009-12-15T00:45:00,"ECO09022739",0,1,,
2206,2009-12-15T01:00:00,"ECO09022739",0,0,,
2207,2009-12-15T01:15:00,"ECO09022739",0,1,,
2208,2009-12-15T01:30:00,"ECO09022739",0,0,,
2209,2009-12-15T01:45:00,"ECO09022739",0,3,,
2210,2009-12-15T02:00:00,"ECO09022739",0,0,,
2211,2009-12-15T02:15:00,"ECO09022739",0,0,,
2212,2009-12-15T02:30:00,"ECO09022739",0,0,,
2213,2009-12-15T02:45:00,"ECO09022739",0,0,,
2214,2009-12-15T03:00:00,"ECO09022739",0,0,,
2215,2009-12-15T03:15:00,"ECO09022739",0,0,,
2216,2009-12-15T03:30:00,"ECO09022739",0,0,,
2217,2009-12-15T03:45:00,"ECO09022739",0,0,,
2218,2009-12-15T04:00:00,"ECO09022739",0,0,,
2219,2009-12-15T04:15:00,"ECO09022739",0,0,,
2220,2009-12-15T04:30:00,"ECO09022739",0,0,,
2221,2009-12-15T04:45:00,"ECO09022739",0,0,,
2222,2009-12-15T05:00:00,"ECO09022739",0,0,,
2223,2009-12-15T05:15:00,"ECO09022739",0,0,,
2224,2009-12-15T05:30:00,"ECO09022739",0,0,,
2225,2009-12-15T05:45:00,"ECO09022739",1,0,,
2226,2009-12-15T06:00:00,"ECO09022739",0,0,,
2227,2009-12-15T06:15:00,"ECO09022739",1,0,,
2228,2009-12-15T06:30:00,"ECO09022739",2,0,,
2229,2009-12-15T06:45:00,"ECO09022739",0,0,,
2230,2009-12-15T07:00:00,"ECO09022739",4,1,,
2231,2009-12-15T07:15:00,"ECO09022739",2,0,,
2232,2009-12-15T07:30:00,"ECO09022739",5,1,,
2233,2009-12-15T07:45:00,"ECO09022739",4,0,,
2234,2009-12-15T08:00:00,"ECO09022739",12,3,,
2235,2009-12-15T08:15:00,"ECO09022739",8,1,,
2236,2009-12-15T08:30:00,"ECO09022739",20,2,,
2237,2009-12-15T08:45:00,"ECO09022739",16,0,,
2238,2009-12-15T09:00:00,"ECO09022739",14,1,,
2239,2009-12-15T09:15:00,"ECO09022739",7,2,,
2240,2009-12-15T09:30:00,"ECO09022739",9,0,,
2241,2009-12-15T09:45:00,"ECO09022739",6,0,,
2242,2009-12-15T10:00:00,"ECO09022739",6,0,,
2243,2009-12-15T10:15:00,"ECO09022739",4,0,,
2244,2009-12-15T10:30:00,"ECO09022739",3,1,,
2245,2009-12-15T10:45:00,"ECO09022739",5,1,,
2246,2009-12-15T11:00:00,"ECO09022739",5,2,,
2247,2009-12-15T11:15:00,"ECO09022739",1,1,,
2248,2009-12-15T11:30:00,"ECO09022739",3,0,,
2249,2009-12-15T11:45:00,"ECO09022739",1,0,,
2250,2009-12-15T12:00:00,"ECO09022739",2,0,,
2251,2009-12-15T12:15:00,"ECO09022739",1,0,,
2252,2009-12-15T12:30:00,"ECO09022739",0,2,,
2253,2009-12-15T12:45:00,"ECO09022739",3,3,,
2254,2009-12-15T13:00:00,"ECO09022739",1,1,,
2255,2009-12-15T13:15:00,"ECO09022739",2,0,,
2256,2009-12-15T13:30:00,"ECO09022739",1,1,,
2257,2009-12-15T13:45:00,"ECO09022739",2,3,,
2258,2009-12-15T14:00:00,"ECO09022739",1,0,,
2259,2009-12-15T14:15:00,"ECO09022739",3,2,,
2260,2009-12-15T14:30:00,"ECO09022739",3,0,,
2261,2009-12-15T14:45:00,"ECO09022739",5,2,,
2262,2009-12-15T15:00:00,"ECO09022739",2,0,,
2263,2009-12-15T15:15:00,"ECO09022739",0,1,,
2264,2009-12-15T15:30:00,"ECO09022739",3,2,,
2265,2009-12-15T15:45:00,"ECO09022739",1,4,,
2266,2009-12-15T16:00:00,"ECO09022739",3,2,,
2267,2009-12-15T16:15:00,"ECO09022739",2,2,,
2268,2009-12-15T16:30:00,"ECO09022739",1,0,,
2269,2009-12-15T16:45:00,"ECO09022739",2,1,,
2270,2009-12-15T17:00:00,"ECO09022739",1,7,,
2271,2009-12-15T17:15:00,"ECO09022739",4,2,,
2272,2009-12-15T17:30:00,"ECO09022739",3,2,,
2273,2009-12-15T17:45:00,"ECO09022739",2,2,,
2274,2009-12-15T18:00:00,"ECO09022739",3,2,,
2275,2009-12-15T18:15:00,"ECO09022739",2,3,,
2276,2009-12-15T18:30:00,"ECO09022739",4,3,,
2277,2009-12-15T18:45:00,"ECO09022739",1,5,,
2278,2009-12-15T19:00:00,"ECO09022739",5,9,,
2279,2009-12-15T19:15:00,"ECO09022739",0,9,,
2280,2009-12-15T19:30:00,"ECO09022739",8,6,,
2281,2009-12-15T19:45:00,"ECO09022739",2,5,,
2282,2009-12-15T20:00:00,"ECO09022739",1,2,,
2283,2009-12-15T20:15:00,"ECO09022739",1,2,,
2284,2009-12-15T20:30:00,"ECO09022739",2,5,,
2285,2009-12-15T20:45:00,"ECO09022739",2,4,,
2286,2009-12-15T21:00:00,"ECO09022739",2,4,,
2287,2009-12-15T21:15:00,"ECO09022739",0,2,,
2288,2009-12-15T21:30:00,"ECO09022739",1,2,,
2289,2009-12-15T21:45:00,"ECO09022739",0,2,,
2290,2009-12-15T22:00:00,"ECO09022739",0,3,,
2291,2009-12-15T22:15:00,"ECO09022739",0,2,,
2292,2009-12-15T22:30:00,"ECO09022739",2,0,,
2293,2009-12-15T22:45:00,"ECO09022739",0,4,,
2294,2009-12-15T23:00:00,"ECO09022739",1,2,,
2295,2009-12-15T23:15:00,"ECO09022739",0,0,,
2296,2009-12-15T23:30:00,"ECO09022739",0,3,,
2297,2009-12-15T23:45:00,"ECO09022739",0,2,,
2298,2009-12-16T00:00:00,"ECO09022739",0,2,,
2299,2009-12-16T00:15:00,"ECO09022739",0,2,,
2300,2009-12-16T00:30:00,"ECO09022739",1,0,,
2301,2009-12-16T00:45:00,"ECO09022739",0,0,,
2302,2009-12-16T01:00:00,"ECO09022739",0,1,,
2303,2009-12-16T01:15:00,"ECO09022739",2,1,,
2304,2009-12-16T01:30:00,"ECO09022739",0,0,,
2305,2009-12-16T01:45:00,"ECO09022739",0,1,,
2306,2009-12-16T02:00:00,"ECO09022739",0,0,,
2307,2009-12-16T02:15:00,"ECO09022739",0,0,,
2308,2009-12-16T02:30:00,"ECO09022739",0,0,,
2309,2009-12-16T02:45:00,"ECO09022739",0,0,,
2310,2009-12-16T03:00:00,"ECO09022739",0,0,,
2311,2009-12-16T03:15:00,"ECO09022739",0,0,,
2312,2009-12-16T03:30:00,"ECO09022739",1,0,,
2313,2009-12-16T03:45:00,"ECO09022739",0,0,,
2314,2009-12-16T04:00:00,"ECO09022739",0,0,,
2315,2009-12-16T04:15:00,"ECO09022739",0,0,,
2316,2009-12-16T04:30:00,"ECO09022739",0,0,,
2317,2009-12-16T04:45:00,"ECO09022739",0,0,,
2318,2009-12-16T05:00:00,"ECO09022739",1,1,,
2319,2009-12-16T05:15:00,"ECO09022739",1,0,,
2320,2009-12-16T05:30:00,"ECO09022739",0,0,,
2321,2009-12-16T05:45:00,"ECO09022739",0,0,,
2322,2009-12-16T06:00:00,"ECO09022739",0,0,,
2323,2009-12-16T06:15:00,"ECO09022739",0,0,,
2324,2009-12-16T06:30:00,"ECO09022739",1,0,,
2325,2009-12-16T06:45:00,"ECO09022739",1,0,,
2326,2009-12-16T07:00:00,"ECO09022739",5,0,,
2327,2009-12-16T07:15:00,"ECO09022739",3,0,,
2328,2009-12-16T07:30:00,"ECO09022739",5,0,,
2329,2009-12-16T07:45:00,"ECO09022739",7,2,,
2330,2009-12-16T08:00:00,"ECO09022739",4,0,,
2331,2009-12-16T08:15:00,"ECO09022739",8,1,,
2332,2009-12-16T08:30:00,"ECO09022739",18,3,,
2333,2009-12-16T08:45:00,"ECO09022739",14,1,,
2334,2009-12-16T09:00:00,"ECO09022739",12,1,,
2335,2009-12-16T09:15:00,"ECO09022739",9,2,,
2336,2009-12-16T09:30:00,"ECO09022739",5,0,,
2337,2009-12-16T09:45:00,"ECO09022739",4,1,,
2338,2009-12-16T10:00:00,"ECO09022739",4,0,,
2339,2009-12-16T10:15:00,"ECO09022739",6,1,,
2340,2009-12-16T10:30:00,"ECO09022739",7,3,,
2341,2009-12-16T10:45:00,"ECO09022739",1,0,,
2342,2009-12-16T11:00:00,"ECO09022739",4,0,,
2343,2009-12-16T11:15:00,"ECO09022739",4,0,,
2344,2009-12-16T11:30:00,"ECO09022739",3,1,,
2345,2009-12-16T11:45:00,"ECO09022739",2,1,,
2346,2009-12-16T12:00:00,"ECO09022739",1,0,,
2347,2009-12-16T12:15:00,"ECO09022739",5,3,,
2348,2009-12-16T12:30:00,"ECO09022739",4,1,,
2349,2009-12-16T12:45:00,"ECO09022739",0,1,,
2350,2009-12-16T13:00:00,"ECO09022739",0,1,,
2351,2009-12-16T13:15:00,"ECO09022739",6,3,,
2352,2009-12-16T13:30:00,"ECO09022739",2,0,,
2353,2009-12-16T13:45:00,"ECO09022739",2,2,,
2354,2009-12-16T14:00:00,"ECO09022739",5,1,,
2355,2009-12-16T14:15:00,"ECO09022739",1,3,,
2356,2009-12-16T14:30:00,"ECO09022739",3,1,,
2357,2009-12-16T14:45:00,"ECO09022739",0,1,,
2358,2009-12-16T15:00:00,"ECO09022739",0,1,,
2359,2009-12-16T15:15:00,"ECO09022739",0,2,,
2360,2009-12-16T15:30:00,"ECO09022739",3,0,,
2361,2009-12-16T15:45:00,"ECO09022739",3,0,,
2362,2009-12-16T16:00:00,"ECO09022739",7,4,,
2363,2009-12-16T16:15:00,"ECO09022739",2,3,,
2364,2009-12-16T16:30:00,"ECO09022739",0,2,,
2365,2009-12-16T16:45:00,"ECO09022739",2,2,,
2366,2009-12-16T17:00:00,"ECO09022739",1,2,,
2367,2009-12-16T17:15:00,"ECO09022739",1,1,,
2368,2009-12-16T17:30:00,"ECO09022739",1,4,,
2369,2009-12-16T17:45:00,"ECO09022739",2,5,,
2370,2009-12-16T18:00:00,"ECO09022739",8,6,,
2371,2009-12-16T18:15:00,"ECO09022739",2,3,,
2372,2009-12-16T18:30:00,"ECO09022739",5,5,,
2373,2009-12-16T18:45:00,"ECO09022739",4,4,,
2374,2009-12-16T19:00:00,"ECO09022739",2,6,,
2375,2009-12-16T19:15:00,"ECO09022739",1,6,,
2376,2009-12-16T19:30:00,"ECO09022739",2,5,,
2377,2009-12-16T19:45:00,"ECO09022739",4,7,,
2378,2009-12-16T20:00:00,"ECO09022739",3,6,,
2379,2009-12-16T20:15:00,"ECO09022739",3,3,,
2380,2009-12-16T20:30:00,"ECO09022739",5,4,,
2381,2009-12-16T20:45:00,"ECO09022739",0,1,,
2382,2009-12-16T21:00:00,"ECO09022739",1,4,,
2383,2009-12-16T21:15:00,"ECO09022739",1,6,,
2384,2009-12-16T21:30:00,"ECO09022739",0,2,,
2385,2009-12-16T21:45:00,"ECO09022739",1,1,,
2386,2009-12-16T22:00:00,"ECO09022739",1,4,,
2387,2009-12-16T22:15:00,"ECO09022739",0,2,,
2388,2009-12-16T22:30:00,"ECO09022739",2,2,,
2389,2009-12-16T22:45:00,"ECO09022739",0,0,,
2390,2009-12-16T23:00:00,"ECO09022739",1,1,,
2391,2009-12-16T23:15:00,"ECO09022739",0,1,,
2392,2009-12-16T23:30:00,"ECO09022739",1,2,,
2393,2009-12-16T23:45:00,"ECO09022739",0,0,,
2394,2009-12-17T00:00:00,"ECO09022739",0,2,,
2395,2009-12-17T00:15:00,"ECO09022739",0,0,,
2396,2009-12-17T00:30:00,"ECO09022739",0,5,,
2397,2009-12-17T00:45:00,"ECO09022739",0,1,,
2398,2009-12-17T01:00:00,"ECO09022739",0,1,,
2399,2009-12-17T01:15:00,"ECO09022739",0,0,,
2400,2009-12-17T01:30:00,"ECO09022739",0,0,,
2401,2009-12-17T01:45:00,"ECO09022739",0,3,,
2402,2009-12-17T02:00:00,"ECO09022739",0,0,,
2403,2009-12-17T02:15:00,"ECO09022739",0,0,,
2404,2009-12-17T02:30:00,"ECO09022739",0,0,,
2405,2009-12-17T02:45:00,"ECO09022739",0,0,,
2406,2009-12-17T03:00:00,"ECO09022739",0,0,,
2407,2009-12-17T03:15:00,"ECO09022739",0,0,,
2408,2009-12-17T03:30:00,"ECO09022739",0,0,,
2409,2009-12-17T03:45:00,"ECO09022739",0,0,,
2410,2009-12-17T04:00:00,"ECO09022739",0,0,,
2411,2009-12-17T04:15:00,"ECO09022739",0,0,,
2412,2009-12-17T04:30:00,"ECO09022739",0,0,,
2413,2009-12-17T04:45:00,"ECO09022739",0,0,,
2414,2009-12-17T05:00:00,"ECO09022739",0,0,,
2415,2009-12-17T05:15:00,"ECO09022739",0,0,,
2416,2009-12-17T05:30:00,"ECO09022739",0,0,,
2417,2009-12-17T05:45:00,"ECO09022739",0,0,,
2418,2009-12-17T06:00:00,"ECO09022739",0,0,,
2419,2009-12-17T06:15:00,"ECO09022739",1,0,,
2420,2009-12-17T06:30:00,"ECO09022739",0,0,,
2421,2009-12-17T06:45:00,"ECO09022739",2,0,,
2422,2009-12-17T07:00:00,"ECO09022739",5,0,,
2423,2009-12-17T07:15:00,"ECO09022739",0,0,,
2424,2009-12-17T07:30:00,"ECO09022739",2,0,,
2425,2009-12-17T07:45:00,"ECO09022739",4,1,,
2426,2009-12-17T08:00:00,"ECO09022739",6,2,,
2427,2009-12-17T08:15:00,"ECO09022739",7,0,,
2428,2009-12-17T08:30:00,"ECO09022739",21,1,,
2429,2009-12-17T08:45:00,"ECO09022739",10,2,,
2430,2009-12-17T09:00:00,"ECO09022739",13,0,,
2431,2009-12-17T09:15:00,"ECO09022739",16,1,,
2432,2009-12-17T09:30:00,"ECO09022739",14,1,,
2433,2009-12-17T09:45:00,"ECO09022739",10,1,,
2434,2009-12-17T10:00:00,"ECO09022739",3,0,,
2435,2009-12-17T10:15:00,"ECO09022739",6,1,,
2436,2009-12-17T10:30:00,"ECO09022739",3,1,,
2437,2009-12-17T10:45:00,"ECO09022739",4,1,,
2438,2009-12-17T11:00:00,"ECO09022739",4,0,,
2439,2009-12-17T11:15:00,"ECO09022739",1,0,,
2440,2009-12-17T11:30:00,"ECO09022739",5,5,,
2441,2009-12-17T11:45:00,"ECO09022739",1,4,,
2442,2009-12-17T12:00:00,"ECO09022739",5,1,,
2443,2009-12-17T12:15:00,"ECO09022739",2,1,,
2444,2009-12-17T12:30:00,"ECO09022739",3,1,,
2445,2009-12-17T12:45:00,"ECO09022739",0,1,,
2446,2009-12-17T13:00:00,"ECO09022739",4,0,,
2447,2009-12-17T13:15:00,"ECO09022739",3,1,,
2448,2009-12-17T13:30:00,"ECO09022739",0,0,,
2449,2009-12-17T13:45:00,"ECO09022739",6,0,,
2450,2009-12-17T14:00:00,"ECO09022739",1,1,,
2451,2009-12-17T14:15:00,"ECO09022739",3,1,,
2452,2009-12-17T14:30:00,"ECO09022739",2,3,,
2453,2009-12-17T14:45:00,"ECO09022739",1,2,,
2454,2009-12-17T15:00:00,"ECO09022739",4,2,,
2455,2009-12-17T15:15:00,"ECO09022739",2,0,,
2456,2009-12-17T15:30:00,"ECO09022739",2,3,,
2457,2009-12-17T15:45:00,"ECO09022739",4,2,,
2458,2009-12-17T16:00:00,"ECO09022739",2,0,,
2459,2009-12-17T16:15:00,"ECO09022739",3,2,,
2460,2009-12-17T16:30:00,"ECO09022739",2,2,,
2461,2009-12-17T16:45:00,"ECO09022739",3,3,,
2462,2009-12-17T17:00:00,"ECO09022739",4,1,,
2463,2009-12-17T17:15:00,"ECO09022739",0,2,,
2464,2009-12-17T17:30:00,"ECO09022739",2,3,,
2465,2009-12-17T17:45:00,"ECO09022739",2,1,,
2466,2009-12-17T18:00:00,"ECO09022739",1,6,,
2467,2009-12-17T18:15:00,"ECO09022739",3,1,,
2468,2009-12-17T18:30:00,"ECO09022739",5,6,,
2469,2009-12-17T18:45:00,"ECO09022739",1,7,,
2470,2009-12-17T19:00:00,"ECO09022739",4,5,,
2471,2009-12-17T19:15:00,"ECO09022739",6,8,,
2472,2009-12-17T19:30:00,"ECO09022739",0,6,,
4774,2009-12-26T00:00:00,"ECO09022739",0,0,,
4775,2009-12-26T00:15:00,"ECO09022739",0,1,,
4776,2009-12-26T00:30:00,"ECO09022739",0,0,,
4777,2009-12-26T00:45:00,"ECO09022739",0,0,,
4778,2009-12-26T01:00:00,"ECO09022739",0,0,,
4779,2009-12-26T01:15:00,"ECO09022739",0,1,,
4780,2009-12-26T01:30:00,"ECO09022739",0,2,,
4781,2009-12-26T01:45:00,"ECO09022739",0,0,,
4782,2009-12-26T02:00:00,"ECO09022739",0,0,,
4783,2009-12-26T02:15:00,"ECO09022739",0,0,,
4784,2009-12-26T02:30:00,"ECO09022739",0,0,,
4785,2009-12-26T02:45:00,"ECO09022739",1,0,,
4786,2009-12-26T03:00:00,"ECO09022739",0,1,,
4787,2009-12-26T03:15:00,"ECO09022739",0,0,,
4788,2009-12-26T03:30:00,"ECO09022739",0,0,,
4789,2009-12-26T03:45:00,"ECO09022739",0,0,,
4790,2009-12-26T04:00:00,"ECO09022739",0,0,,
4791,2009-12-26T04:15:00,"ECO09022739",0,1,,
4792,2009-12-26T04:30:00,"ECO09022739",0,0,,
4793,2009-12-26T04:45:00,"ECO09022739",0,0,,
4794,2009-12-26T05:00:00,"ECO09022739",0,0,,
4795,2009-12-26T05:15:00,"ECO09022739",0,0,,
4796,2009-12-26T05:30:00,"ECO09022739",0,0,,
4797,2009-12-26T05:45:00,"ECO09022739",1,0,,
4798,2009-12-26T06:00:00,"ECO09022739",0,0,,
4799,2009-12-26T06:15:00,"ECO09022739",1,0,,
4800,2009-12-26T06:30:00,"ECO09022739",0,0,,
4801,2009-12-26T06:45:00,"ECO09022739",0,0,,
4802,2009-12-26T07:00:00,"ECO09022739",0,0,,
4803,2009-12-26T07:15:00,"ECO09022739",0,0,,
4804,2009-12-26T07:30:00,"ECO09022739",1,0,,
4805,2009-12-26T07:45:00,"ECO09022739",0,0,,
4806,2009-12-26T08:00:00,"ECO09022739",0,0,,
4807,2009-12-26T08:15:00,"ECO09022739",0,0,,
4808,2009-12-26T08:30:00,"ECO09022739",3,0,,
4809,2009-12-26T08:45:00,"ECO09022739",0,0,,
4810,2009-12-26T09:00:00,"ECO09022739",0,0,,
4811,2009-12-26T09:15:00,"ECO09022739",0,0,,
4812,2009-12-26T09:30:00,"ECO09022739",1,1,,
4813,2009-12-26T09:45:00,"ECO09022739",1,0,,
4814,2009-12-26T10:00:00,"ECO09022739",0,0,,
4815,2009-12-26T10:15:00,"ECO09022739",0,1,,
4816,2009-12-26T10:30:00,"ECO09022739",1,0,,
4817,2009-12-26T10:45:00,"ECO09022739",0,0,,
4818,2009-12-26T11:00:00,"ECO09022739",2,0,,
4819,2009-12-26T11:15:00,"ECO09022739",2,1,,
4820,2009-12-26T11:30:00,"ECO09022739",5,1,,
4821,2009-12-26T11:45:00,"ECO09022739",1,1,,
