VOLUMEN,ANZAHL_GEBAEUDE,BAUJAHR,QUALITAET,SHAPE.AREA,SHAPE.LEN
37526,8,1960,0.54213079,9999.9500005,399.99900001500004
24123,11,1960,0.69821332,9999.95,399.999000005
27455,6,1990,1,10000,400.00000001
18719,3,1990,1,9999.9500005,399.99900001500004
61142,10,1960,0.6652546500000001,9999.9500005,399.99900001500004
61564,18,1980,0.37046001,9999.9500005,399.99900001500004
83441,16,1920,0.5266116200000001,10000.000001,400.00000002
97610,3,1960,0.68261449,10000,400.00000001
42503,14,1920,0.34061125000000003,10000.0500005,400.001000015
7418,8,1960,0.58277164,10000,400.00000001
29487,11,1920,0.65476312,10000.000001,400.00000002
20653,7,1920,1,9999.9500005,399.99900001500004
55917,7,1960,0.82295188,10000.0500005,400.001000015
14040,7,1960,1,9999.9500005,399.99900001500004
40808,11,1960,0.72142717,10000,400.00000001
43996,6,1960,0.6451950200000001,9999.850001,399.997000015
13750,3,1920,0.58545455,10000.000001,400.00000002
62069,6,1960,0.68443184,10000.0500005,400.001000015
45595,5,1990,0.6645465500000001,10000,400.00000002
80407,18,1960,0.44437673,10000,400.00000001
50860,11,1960,0.66938655,10000.0500005,400.001000015
21329,14,1960,1,10000,400.00000001
6915,5,1960,0.65104845,9999.95,399.999000005
39944,12,1980,0.57718306,9999.9500005,399.99900001500004
34970,15,1920,0.63906205,9999.9500005,399.99900001500004
44145,13,1920,0.68082456,9999.9500005,399.99900001500004
40974,13,1960,0.6151217800000001,9999.9500005,399.99900001500004
4005,9,1960,1,10000.000001,400.00000002
27979,17,1960,0.31902498,10000,400.00000001
17723,7,1960,0.83496022,10000,400.00000001
42284,13,1920,0.66523981,9999.850001,399.997000015
48935,7,1980,0.59262287,10000,400.00000001
32790,7,2001,0.66483684,9999.9500005,399.99900001500004
83895,10,1920,0.59330115,9999.9500005,399.99900001500004
169916,7,1980,0.94108265,9999.9500005,399.99900001500004
56620,15,1920,0.63793712,10000.0500005,400.001000015
16796,7,1980,0.48588950000000003,9999.9500005,399.99900001500004
96138,10,1920,0.55007385,10000.0500005,400.001000015
68795,14,1920,0.41700705,9999.95,399.99900001500004
59241,26,1920,0.9080029000000001,9999.95,399.99900001500004
56535,7,2000,0.5761033,10000,400.00000001
33898,16,1960,0.5176706600000001,9999.95,399.999000005
26941,7,1960,0.68616607,9999.9500005,399.99900001500004
23923,5,1960,0.95590018,9999.95,399.99900001500004
33052,18,1960,0.38046109,10000,400.00000001
19534,7,1990,0.45966008,10000,400.00000001
38792,8,1960,0.605331,10000,400.00000001
41650,9,1920,0.56278511,9999.9500005,399.99900001500004
117240,3,1980,0.66103719,9999.9500015,399.999000035
139805,11,1960,0.40324023000000003,10000.0500005,400.001000015
56742,17,1980,0.49337352,10000.0500005,400.001000015
10688,5,1920,1,9999.9,399.99800001
46288,13,1920,0.59118994,10000.000001,400.00000002
55507,14,1920,1,10000.0500005,400.001000015
52450,22,1920,1,10000.050000000001,400.001000005
65205,8,1990,0.58078368,10000,400.00000001
75585,11,1920,0.9102996600000001,10000,400.00000001
91130,9,1960,0.43180072,9999.95,399.99900001500004
79935,5,2000,0.83492838,10000.0500005,400.001000015
27682,7,1960,1,9999.95,399.999000005
44905,7,1920,0.69914263,10000.1,400.002
80201,10,1920,0.29126819,10000.1,400.00200001
95400,14,1980,0.44612159,10000.15,400.003000005
150855,13,1990,0.5514567,10000.15,400.003000005
12855,3,1960,1,10000.000001,400.00000002
26125,16,1960,0.53982775,9999.9500005,399.99900001500004
85425,6,1920,0.90553117,10000.15,400.003000005
77900,8,1960,0.61283697,10000.1,400.002
105442,5,1960,0.51554409,10000.1,400.002
6985,3,1920,0.92269148,10000.0500005,400.001000015
47784,11,1960,0.5041855000000001,10000.0500005,400.001000015
35777,4,1920,0.84649356,10000,400.00000001
34023,10,1960,1,10000.000001,400.00000002
27848,6,1960,1,9999.900001,399.99800002
23329,8,1960,0.58892366,9999.9500005,399.99900001500004
28115,6,2000,0.56411168,10000,400.00000001
54300,9,1920,0.8787292800000001,10000.0500005,400.001000015
42530,14,1980,0.54074771,10000.0500005,400.001000015
29598,16,1960,0.75069261,9999.95,399.99900001500004
14503,3,1960,1,10000,400.00000001
16466,17,1990,0.41272926,9999.900001,399.99800002
21708,4,1980,0.84913396,10000.0500015,400.001000035
233745,8,1920,0.9216453800000001,10000.1,400.002
65775,6,1960,0.4468263,10000.1000005,400.00200001
130797,7,1920,0.96108473,10000.050000000001,400.001000005
35840,7,2000,0.49804688,10000.0500005,400.001000015
56520,17,1920,0.42064756000000003,10000.0500005,400.001000015
59612,12,1960,1,10000,400.00000001
15396,13,1960,1,10000.0500005,400.001000015
6973,3,1960,0.68263301,10000,400.00000001
20831,12,1960,0.52474677,10000,400.00000001
16141,7,1960,0.48695868000000003,9999.9500005,399.99900001500004
25839,3,1960,0.55594257,9999.95,399.999000005
22033,3,1960,0.70339945,9999.900001,399.99800002
62961,16,1920,0.8233827300000001,10000.1,400.002
50317,15,1960,0.40050082000000004,10000.0500005,400.001000015
34292,10,1960,0.61518722,10000,400.00000001
19865,10,1960,0.53546438,10000,400.00000001
27527,11,1960,0.39695572,10000.000001,400.00000002
30982,7,1980,0.7102833900000001,9999.9500015,399.999000035
21617,3,1980,0.93930703,10000.000001,400.00000002
13580,5,1920,1,10000.1,400.00200001
97602,11,1980,0.43179443,10000.0500005,400.001000015
59999,20,1920,0.77374623,10000.0500005,400.001000015
40522,6,1920,0.7384630600000001,9999.900001,399.99800002
26318,17,1960,0.62892317,10000.0500005,400.001000015
26807,10,1960,0.75808557,10000,400.00000001
24359,6,1960,1,10000,400.00000001
18537,13,1960,0.5552139,9999.9500005,399.99900001500004
23544,13,2001,0.40052667000000003,9999.900001,399.99800002
24459,12,1920,0.60080134,10000,400.00000001
28165,5,1980,0.6211610200000001,10000.0500015,400.001000035
13935,5,1960,0.92809473,10000.000001,400.00000002
116775,31,1920,0.7140912,10000.050000000001,400.001000005
48793,6,1960,0.90726129,10000.0500005,400.001000015
20850,12,2000,0.36892086,10000,400.00000001
110867,8,1980,0.66426439,9999.9500005,399.99900001500004
27832,10,2001,0.79681661,9999.9500005,399.99900001500004
33863,6,1960,0.5584266,9999.9500005,399.99900001500004
17546,3,1960,1,10000.000001,400.00000002
61378,13,1920,0.49289648,9999.95,399.99900001500004
23728,5,1920,1,10000.0500005,400.001000015
139070,13,1960,0.98856691,9999.95,399.99900001500004
22455,5,1960,0.78401247,9999.9500005,399.99900001500004
24909,5,2001,0.8506965400000001,10000.000001,400.00000002
34474,10,1990,0.39380403,9999.850001,399.997000015
100667,12,1960,0.56966037,10000.1,400.002
69193,16,1920,0.8819244700000001,10000.1,400.002
44578,40,1920,0.9578940300000001,10000.1,400.002
33343,10,1920,0.9379179999999999,10000.1,400.002
41966,11,1960,0.38671782,10000,400.00000001
93891,7,1990,0.56495298,9999.9500005,399.99900001500004
31236,9,1980,0.55064669,9999.850001,399.997000015
38412,10,1960,0.7660887200000001,9999.9500005,399.99900001500004
43619,3,1960,0.45083565000000003,10000.1,400.002
92677,6,1920,0.6006884100000001,10000.1,400.002
80003,9,1990,0.4905566,10000.1,400.002
43632,14,1920,0.76058856,10000,400.00000001
28684,8,1920,0.6327918,10000,400.00000001
32817,8,1960,0.36179419,10000.0500005,400.001000015
31057,17,1920,1,9999.95,399.999000005
23866,16,1920,0.5411883000000001,10000.000001,400.00000002
55186,12,1960,0.60316022,10000.0500005,400.001000015
18218,14,1960,0.7027116,9999.9500005,399.99900001500004
57477,5,1980,0.90975521,10000.000001,400.00000002
48870,11,1960,0.73830571,10000.1,400.00200001
29597,10,1920,0.74980572,10000.1,400.002
13018,8,1980,0.44400061,9999.900001,399.99800002
2325,3,1960,1,9999.9500015,399.999000035
45514,11,1960,0.57586677,10000.000001,400.00000002
85985,12,1960,0.68304937,10000.1000005,400.00200001
30645,10,1920,0.63246859,10000.050000000001,400.001000005
38810,8,1980,0.71481577,10000,400.00000001
2465,4,1960,1,9999.9500005,399.99900001500004
15561,27,1960,1,9999.850001,399.997000015
19901,11,1960,0.57017235,9999.900001,399.99800002
9042,7,1960,0.61236452,10000.000001,400.00000002
51103,8,1960,0.41199147,10000.1,400.002
41021,8,1920,0.94215158,10000.1,400.002
39241,12,1920,0.64440254,10000.1,400.002
35323,15,1960,0.58358577,10000.000001,400.00000002
18123,15,1960,0.83142967,10000.0500005,400.001000015
113864,10,1980,0.4597151,10000.0500015,400.001000035
62367,17,1920,0.46660894,10000.100001,400.00200002
58444,12,1920,0.36174799999999996,10000.0500015,400.001000035
39221,7,1920,0.71329135,10000.0000005,400.00000003
70790,10,2001,0.60757169,10000,400.00000001
22496,7,1920,0.49119844,10000,400.00000004
9255,4,1980,0.40410589,10000.0500005,400.001000015
28965,12,1960,0.67578112,10000.0500005,400.001000015
11535,3,1960,1,10000.0500005,400.001000015
53499,8,2001,0.70337763,10000.0500005,400.001000015
45306,5,2001,0.50946894,9999.9500005,399.99900001500004
65219,33,1920,1,10000.050003,400.001000065
98647,9,1980,0.70149118,10000.150002,400.003000035
31455,3,1980,0.71181052,9999.950001,399.999000045
43937,13,1960,0.8399299,10000.000002,400.00000005
24516,8,1920,0.83500571,10000,400.00000004
24879,6,1920,0.6446802500000001,10000,400.00000004
13944,8,1960,0.7393144,10000.100001,400.00200003
53765,15,1920,0.87078955,10000.000001,400.00000002
73266,29,1920,0.8848033200000001,10000.100002,400.00200005
72123,30,1920,0.64276306,10000.100001,400.00200002
53509,18,1920,0.43951485,10000.100001,400.00200002
31136,12,1920,0.59798947,10000.100001,400.00200002
24348,3,1920,1,9999.950001,399.999000045
20639,9,1920,0.46712535,10000.200001,400.00400004
25322,5,1980,0.50390964,10000.0500005,400.001000015
20426,7,1960,0.8409380200000001,10000.000001,400.00000002
68339,20,1920,0.84869547,10000.1000025,400.00200005
10087,3,1920,1,9999.950001,399.999000045
38760,13,1920,0.6104489200000001,10000,400.00000004
67254,21,1920,0.74269188,10000,400.00000004
20835,5,1960,1,9999.949999,399.999000045
27090,3,2001,0.6009597600000001,10000.050000000001,400.001000005
137518,3,2001,0.6953344300000001,9999.850001,399.997000015
23852,5,1960,0.47782157000000003,10000.100002,400.00200005
35391,15,1920,0.75191433,9999.900002,399.99800005
39772,12,1920,0.69463442,9999.950001,399.999000045
28337,13,1960,0.95059463,9999.9499995,399.99900001500004
17354,4,1960,0.59415697,10000,400.00000001
21404,7,2001,0.36815548000000003,10000.050001,400.001000045
46925,6,2001,0.90346297,10000.0500005,400.001000015
61949,10,1920,0.60136564,10000.0000005,400.00000003
32325,12,1920,0.8167053400000001,9999.950001,399.999000045
69724,13,1920,0.82876771,10000,400.00000004
14133,6,1920,0.90667233,10000,400.00000004
22552,9,1960,0.31757716,10000,400.00000004
45177,12,1980,0.52482458,10000.050001,400.001000045
25788,13,1960,1,10000.1000005,400.00200001
15480,6,1960,0.60529716,9999.9500005,399.99900001500004
38722,16,1920,0.59258303,9999.950001,399.999000045
25642,6,1980,1,9999.9500005,399.99900001500004
52674,10,1920,0.5133462400000001,9999.950001,399.999000045
3796,3,2001,0.613804,10000,400.00000004
21561,4,2001,0.90441074,10000.0500005,400.001000015
39803,6,1980,0.51367987,9999.900001,399.99800002
26736,9,1960,1,10000.000001,400.00000002
31390,11,1920,0.62156738,10000.0000005,400.00000003
14815,5,1980,0.57779278,10000.050001,400.001000045
10556,7,1960,0.70159151,10000.000001,400.00000002
58169,4,1980,0.9560075,10000.0500015,400.001000035
36277,12,1960,0.8279901900000001,9999.950001,399.999000045
16260,8,1960,0.57484625,9999.900002,399.99800005
20085,11,1920,0.61603186,10000.1,400.00200001
16120,7,1960,1,10000,400.00000001
11353,9,1980,0.50973311,9999.900002,399.99800005
9352,3,1960,1,10000.0000005,400.00000003
46636,12,1960,0.7149198,9999.950001,399.999000045
59918,7,1980,0.74122968,10000.0000005,400.00000003
30169,5,1960,0.75362127,10000.0000005,400.00000003
20837,7,1920,0.46047896,9999.950001,399.999000045
17184,9,1960,0.5376513,10000,400.00000004
8766,5,1960,0.70819074,10000,400.00000004
10460,6,1960,0.80659656,10000.1,400.00200004
8010,3,1960,1,10000.150001,400.003000015
41150,7,1980,0.70012151,10000.1000005,400.00200001
39517,5,1980,0.85522686,10000,400.00000001
10266,3,1960,1,9999.95,399.99900001500004
21081,10,1960,0.60779849,10000.1000005,400.00200001
21076,9,1960,1,10000,400.00000001
133080,8,2001,0.89634055,10000.000001,400.00000002
4903,4,1960,0.65123394,10000.0500005,400.001000015
6406,10,1960,0.5554168,10000,400
19020,4,1980,0.61514196,10000.150001,400.003000015
26241,15,1990,0.34983423,10000.3499985,400.007000035
26525,9,1960,0.76211122,10000.050000000001,400.001000005
44397,4,2000,0.58046715,9999.9500005,399.99900001500004
13235,4,1960,0.77559501,9999.9,399.99800001
9436,7,1960,1,10000.000001,400.00000002
24430,6,1960,0.59353254,10000.1000005,400.00200001
14138,7,1960,1,9999.95,399.999000005
23351,11,1960,0.54802792,10000.0500005,400.001000015
16777,11,1920,0.52905764,10000,400.00000001
22418,11,1960,1,10000.100001,400.00200002
16087,10,1960,1,10000.150001,400.003000015
31250,7,2001,0.8906879999999999,10000,400.00000001
11135,16,1980,0.95743152,10000.050000000001,400.001000005
11620,13,1980,1,10000,400.00000001
9574,10,1980,0.5969291800000001,9999.9,399.99800001
9348,8,1960,0.66570389,10000.000001,400.00000002
26907,12,1960,0.61497008,9999.95,399.999000005
13741,4,2001,0.7663197700000001,10000.0500005,400.001000015
12959,5,2001,0.5262751800000001,10000,400
56454,20,2001,0.78327488,9999.9500005,399.99900001500004
12610,11,1920,0.43489294,10000,400.00000001
20109,12,1960,0.61261127,9999.95,399.999000005
13538,4,1960,1,10000.0500005,400.001000015
35901,5,2001,0.72783488,9999.9500005,399.99900001500004
35684,13,2001,0.6908698600000001,10000,400.00000001
13572,14,2001,0.83605953,9999.9500015,399.999000035
19634,11,2000,0.66670062,10000.050000000001,400.001000005
22170,14,1980,0.59156518,9999.9500005,399.99900001500004
7890,3,1980,0.79024081,9999.9500005,399.99900001500004
17659,8,1960,1,9999.9,399.99800004
23724,4,1960,1,9999.9,399.99800004
42373,21,2001,0.7935949800000001,10000,400.00000001
12851,26,1960,1,9999.8500005,399.99700002500003
25842,3,1980,0.77710704,10000,400.00000001
16662,14,2001,0.51758492,10000.050000000001,400.001000005
23716,7,2000,0.47373081,10000,400.00000001
4938,3,1980,0.51680842,10000,400
15861,7,1960,0.6339449,10000,400
6855,5,1960,0.6698759999999999,10000,400.00000001
27039,5,1960,1,9999.850001,399.997000015
26048,6,1960,1,9999.8500015,399.997000045
19733,14,2001,0.5318502,9999.95,399.999000035
56953,9,2001,0.79100311,9999.950001,399.999000045
23021,13,1920,0.89618175,9999.950001,399.999000045
31705,6,1980,0.45702571000000003,9999.950001,399.999000045
26776,10,1980,0.5831715000000001,9999.900002,399.99800005
25555,7,1980,0.4382704,9999.950001,399.999000045
20708,14,1960,0.46073981,10000.049998,400.001000045
23361,8,2001,0.44283207,9999.950001,399.999000045
40995,5,1990,0.9442615,9999.950001,399.999000045
40217,4,1960,0.96911754,9999.900001,399.99800003
87050,4,2000,0.65261344,9999.95,399.999000025
26566,7,1960,0.59346533,10000.100001,400.00200002
24512,4,1990,0.6852562,10000.100001,400.00200003
43658,3,1980,1,9999.95,399.99900001500004
26458,15,1960,0.8514627,9999.950001,399.999000045
7585,15,1960,1,10000.050000000001,400.001000025
105962,9,1990,0.70508295,10000,400.00000004
2848,3,1960,0.56460674,9999.9,399.99800001
32570,5,2000,0.67838502,9999.950001,399.999000045
48825,18,1960,0.74123912,9999.950001,399.999000045
40838,19,1960,1,9999.9,399.99800001
20123,6,1980,0.78094717,9999.9500005,399.99900001500004
71590,6,2001,1,9999.950001,399.999000045
13829,12,1960,0.65724203,9999.95,399.999000005
13423,16,1960,1,10000.1,400.00200001
13525,9,1920,0.414122,10000.1,400.00200003
14646,10,1960,0.8088215200000001,10000,400.00000001
17424,20,1960,1,10000.000001,400.00000002
35011,12,2001,0.3191854,10000.150001,400.003000015
35706,9,1980,0.35148154,10000.0500005,400.001000015
35605,13,1960,0.34795675,9999.9,399.99800001
23679,9,1960,0.69812914,10000.150001,400.003000015
17620,4,1960,1,10000.1,400.00200003
28125,4,1960,0.69564444,10000.1500005,400.003000015
24788,13,1960,1,9999.900002,399.99800005
29672,9,1920,0.45932192,9999.95,399.99900001500004
1960,3,1920,1,10000.15,400.003000015
19940,8,1960,1,10000.0000005,400.00000003
24129,11,1960,0.87753326,9999.950001,399.999000045
181535,3,1960,0.9592916,9999.900002,399.99800005
27220,3,2001,1,9999.950001,399.999000045
24399,29,1960,1,9999.9,399.99800001
11744,6,1960,0.54104223,9999.9,399.99800001
33110,3,1980,0.74630021,10000.1500005,400.003000015
11947,4,1960,0.56683686,10000.0500005,400.001000015
47464,8,1990,0.42274145,9999.9,399.99800001
20420,6,1960,1,10000.0500005,400.001000015
24999,11,1980,0.6155046200000001,10000.149999,400.003000025
9608,8,2001,0.52872606,9999.9,399.99800001
4349,3,1960,1,10000.0500005,400.001000015
15719,5,1960,1,10000.1500005,400.003000015
19493,5,1960,1,10000.0000005,400.00000003
26677,9,1960,0.95314316,10000.0500005,400.001000015
19058,6,1980,0.7666072,10000,400.00000001
22104,13,1960,0.80781759,9999.95,399.999000005
33810,5,1980,0.80479148,9999.9500005,399.99900001500004
14456,8,1960,0.89208633,10000.000001,400.00000002
11085,3,1960,0.9413622,10000.049999,400.001000015
25482,11,1960,0.42394632,10000.000001,400.00000002
16820,8,1960,0.5980975000000001,9999.9500005,399.99900001500004
40187,7,1990,0.74981959,9999.9500005,399.99900001500004
35167,11,1980,0.59382376,9999.9500005,399.99900001500004
28636,8,1960,1,9999.900001,399.99800003
42740,6,1960,0.50655124,10000,400.00000001
20945,13,1960,0.49348293,9999.9,399.99800001
18398,4,2001,0.6298510700000001,10000.0000005,400.00000003
13100,6,1960,1,9999.9500005,399.99900001500004
18030,7,1960,1,9999.9500005,399.99900001500004
18627,3,1960,1,10000.000001,400.00000002
53267,5,2001,0.48134868000000003,9999.9,399.99800001
50371,3,1980,0.77022493,10000.050000000001,400.001000015
9496,8,2000,0.46440607,10000.0000005,400.00000003
15825,6,1960,1,9999.9500005,399.99900001500004
27065,3,1980,0.51468686,9999.9500005,399.99900001500004
5867,6,1960,0.5667291600000001,9999.900001,399.99800002
17676,11,1960,1,10000.1,400.00200001
31376,9,1960,1,9999.850001,399.997000015
20810,3,1960,1,9999.9500005,399.99900001500004
30057,10,1960,1,9999.850001,399.997000015
7184,16,1960,1,9999.95,399.99900001500004
30685,4,2000,0.88424312,9999.9,399.99800001
41222,7,1980,0.82868371,10000.1,400.00200001
22574,15,1960,1,9999.9500005,399.99900001500004
4941,6,2000,1,10000.0000005,400.00000003
10180,3,1960,1,9999.900001,399.99800003
10970,14,1990,1,9999.9500005,399.99900001500004
46991,7,1960,0.51297057,9999.9500005,399.99900001500004
56567,13,1920,0.71096222,10000.000001,400.00000002
25440,9,1960,0.85966981,9999.9,399.99800001
6410,3,1960,1,10000.1,400.00200001
15946,5,1960,1,10000.050000000001,400.001000015
53500,6,2000,0.64618692,10000.0000005,400.00000003
11809,3,1980,0.9653654,10000.0000005,400.00000003
16288,12,1960,1,10000,400.00000001
24400,7,1960,1,9999.900001,399.99800002
25250,7,1960,1,10000,400.00000001
11846,4,1920,1,9999.9500005,399.99900001500004
18608,10,1960,0.43932717,10000,400.00000001
32335,3,2001,0.91665378,10000.050000000001,400.001000015
9285,4,1960,1,10000,400.00000001
46808,6,1920,1,9999.9500005,399.99900001500004
64565,19,1920,0.93572369,9999.9500005,399.99900001500004
13472,3,1980,1,10000,400.00000001
15231,8,1960,1,9999.9500005,399.99900001500004
35430,14,1960,0.47662997,10000,400.00000001
8572,4,1960,0.63695754,9999.850001,399.997000015
56298,16,1960,0.76672351,9999.9500005,399.99900001500004
19350,4,1960,0.89043928,10000.000001,400.00000002
13184,3,1960,1,10000.0500005,400.001000015
49650,6,1920,0.79093656,10000.0500005,400.001000015
16365,13,1960,0.5471432900000001,10000,400.00000001
15896,6,1960,1,10000,400.00000001
122498,13,1990,0.67372529,10000.000001,400.00000002
69046,5,1920,0.7922109900000001,10000.000001,400.00000002
11866,5,1920,0.56666105,9999.95,399.99900001500004
27575,4,1980,1,10000,400.00000001
159220,8,1980,0.84690994,10000.000001,400.00000002
146457,10,1920,0.47295111,9999.95,399.99900001500004
21960,8,1980,0.6005464500000001,9999.95,399.999000005
2576,3,1960,0.64285714,10000,400.00000001
13476,14,1960,1,10000,400.00000001
13725,5,1960,0.8931147500000001,9999.9500005,399.99900001500004
80830,26,1920,0.54608437,9999.9500005,399.99900001500004
52699,7,1980,0.7840756,9999.900001,399.99800002
72722,10,1960,0.7429938700000001,10000.0500005,400.001000015
25920,4,1960,0.52372685,10000.100001,400.00200002
69324,25,1920,0.9671109600000001,9999.9500005,399.99900001500004
90410,6,1990,0.86561221,10000.000001,400.00000002
104721,22,1920,0.96906065,10000.100001,400.00200002
91995,8,2001,0.6380781600000001,10000,400.00000001
34737,10,1960,0.82151596,10000.000001,400.00000002
133357,11,1960,0.44410867,9999.900001,399.99800002
16246,10,1960,0.83380524,10000,400.00000001
53885,10,2001,0.36002598,9999.9500005,399.99900001500004
43327,20,1920,1,10000.0500005,400.001000015
29320,6,1960,0.54297408,10000.100001,400.00200002
76003,7,2001,0.72497138,9999.900001,399.99800002
54436,9,1960,0.4831729,10000.000001,400.00000002
21492,25,1960,0.77647497,10000.000001,400.00000002
23608,12,1960,0.9007539800000001,10000,400.00000001
32616,7,1960,0.9209590400000001,9999.9,399.99800001
165294,17,1980,0.63444529,9999.900001,399.99800002
77877,17,1920,1,10000.0500005,400.001000015
68609,7,1960,0.62905741,9999.95,399.99900001500004
75804,16,1960,0.50895731,10000,400.00000002
35948,10,1980,0.7374541,10000,400.00000001
17244,7,1960,0.36076316,9999.95,399.999000005
16442,6,1960,0.58691157,10000,400.00000001
59869,15,1960,0.47735890000000003,10000.100001,400.00200002
48459,9,1960,0.51523969,10000.0500005,400.001000015
9213,3,1920,1,9999.95,399.99900001500004
7241,4,1960,1,9999.95,399.99900001500004
10754,4,1960,1,9999.9500005,399.99900001500004
20034,7,1990,0.39582709,9999.95,399.999000025
24710,7,2001,0.84297855,9999.9500005,399.99900001500004
16226,9,1960,0.57506471,10000,400.00000001
11717,5,1920,1,10000,400.00000001
11229,3,1960,0.72366195,10000.0500005,400.001000015
25400,9,1960,0.6453937,10000.0500005,400.001000015
8182,9,1960,0.90650208,9999.9500005,399.99900001500004
22971,12,1960,0.89835009,10000,400.00000001
22767,4,1990,0.92440813,10000,400.00000001
46518,6,1980,0.8267767300000001,9999.850001,399.997000015
16015,6,1960,0.50327818,10000,400.00000001
31936,4,1960,1,10000,400.00000001
18358,8,1960,0.6499074,10000,400.00000001
11325,9,1960,1,9999.9,399.99800001
17482,6,1920,0.59873012,9999.9500005,399.99900001500004
12444,5,1960,0.84811958,10000.0500005,400.001000015
30182,8,1960,0.8808892700000001,10000,400.00000001
16007,5,1960,0.60173674,9999.9500005,399.99900001500004
38720,5,1960,0.43582128000000003,10000,400.00000001
49564,18,1960,0.29127996,10000,400.00000001
62815,7,1960,0.40221285,10000.1,400.00200001
44715,7,1980,0.73885721,10000,400.00000001
8545,6,1960,0.37331773,10000.050000000001,400.001000005
166939,6,1980,0.66188248,10000.1,400.00200001
71610,16,1920,0.88590979,10000.0500005,400.001000015
26777,15,1980,0.48922583000000003,10000.000002,400.00000005
18633,7,1990,0.36843235,10000.0500015,400.001000035
174880,4,2001,0.79597438,10000.0499985,400.001000005
157320,7,1980,0.67289601,10000.1,400.002
73218,8,1960,0.87990658,10000.1,400.002
33570,3,2000,0.52844802,10000.0500005,400.001000015
21654,11,1960,0.8805763400000001,9999.9500005,399.99900001500004
5996,3,1960,1,10000,400.00000001
34375,12,1960,0.43429818000000003,9999.95,399.999000005
10918,3,1980,1,9999.950001,399.999000035
122208,7,1920,0.97569717,10000.1,400.002
345535,10,1920,0.9671813300000001,10000.1500005,400.003000005
35034,8,1980,0.56174002,9999.95,399.99900001500004
45013,7,1960,1,10000,400.00000001
25666,14,1960,1,10000,400.00000001
15586,11,1960,0.64974978,10000.000001,400.00000002
7159,7,1960,0.7675653,9999.95,399.99900001500004
14176,3,1990,0.7613572200000001,9999.9500005,399.99900001500004
12384,10,1920,0.51994509,9999.9500015,399.999000035
168094,9,1920,0.70311254,10000.1,400.002
104237,13,1920,1,10000.1,400.002
95277,48,1920,0.8778509,10000.1,400.002
12063,3,1960,0.56519937,10000.0500005,400.001000015
9822,4,1960,0.70219914,10000.0500005,400.001000015
11893,4,1960,1,9999.900001,399.99800002
14332,4,1960,1,9999.900001,399.99800002
30050,5,1960,0.53261231,10000.000001,400.00000002
34021,4,1980,1,9999.950001,399.999000035
79514,6,1920,0.4997862,10000.1,400.002
153387,5,1920,0.58248091,10000.1,400.002
33352,18,1960,0.82246942,9999.900001,399.99800002
34235,18,1960,0.84372718,10000,400.00000001
104790,6,1980,0.95264815,10000,400.00000001
17834,7,1960,0.96159022,9999.900001,399.99800002
38806,12,1960,0.64825027,9999.900001,399.99800003
31292,8,2001,0.54518727,9999.850001,399.997000015
14848,3,2001,0.65463362,9999.9500015,399.999000035
107155,36,1920,0.73962018,10000.1,400.002
94505,39,1920,0.76726099,10000.1,400.002
83728,32,1920,0.88988152,10000.1,400.002
73275,10,1960,0.6728625,10000.1,400.002
65918,16,1920,0.90843169,10000.050000000001,400.001000005
29352,7,1920,1,10000,400.00000001
44829,13,1980,0.41615918,9999.9500005,399.99900001500004
26144,9,1960,0.7843864700000001,10000.0500005,400.001000015
15363,4,1980,0.46559917,9999.9500005,399.99900001500004
49402,35,1920,1,10000.1,400.002
13148,5,1920,0.78475814,10000.1,400.002
51977,18,1920,0.5757739000000001,10000.1,400.002
27018,12,1920,0.59830483,10000,400.00000001
18022,22,1960,0.70297414,9999.9500005,399.99900001500004
18606,3,1960,1,10000,400.00000001
21456,5,1960,0.7475298300000001,9999.9500005,399.99900001500004
11914,5,1960,1,9999.900001,399.99800003
129704,14,1980,0.42558441,10000.1,400.00200001
10830,3,1920,1,10000.050000000001,400.001000005
27495,6,1960,0.81705765,10000.0500005,400.001000015
29743,6,1960,0.67467976,10000.1000005,400.00200001
26078,8,2001,0.32402792,9999.9500005,399.99900001500004
18398,9,1980,0.55082074,9999.9500015,399.999000035
48801,15,1960,0.58576669,10000.000001,400.00000002
37457,7,1960,0.51958245,9999.900001,399.99800003
34503,12,1920,0.52192563,10000.1,400.002
33293,13,1920,0.64136605,10000.1000005,400.00200001
35734,8,1960,0.54105334,10000.1000005,400.00200001
35640,8,1990,0.7137205400000001,10000.150001,400.003000015
3526,8,1960,1,9999.900001,399.99800003
68288,6,2001,0.35884782,10000.15,400.003000005
14518,3,1920,0.85211462,10000.1,400.002
36152,4,1920,0.64560744,10000.1,400.002
49670,11,1960,0.59732233,10000.1,400.002
17662,6,1980,0.57298154,10000.050000000001,400.001000015
33058,11,1980,0.45314296,10000.1000005,400.00200001
33557,13,1960,0.51604732,10000.050000000001,400.001000005
4779,6,1980,0.36827788,9999.850002,399.997000035
25310,11,1960,1,9999.900001,399.99800003
26824,8,1960,0.38107665,10000.1,400.002
38603,11,1990,0.5227832,10000.1,400.002
17064,6,1990,0.87488279,10000.150001,400.003000015
9511,11,1960,1,9999.9500005,399.99900001500004
23527,4,2001,0.76465338,10000.000001,400.00000002
40662,19,1920,0.72209926,10000.0500015,400.001000035
53674,12,1920,0.83846928,10000.0500015,400.001000035
40047,12,1920,0.5358953200000001,10000.0500015,400.001000035
70283,10,1920,0.62394889,10000,400.00000004
